EDGE	CONSISTENCY
108079~56484	0.2
108079~56458	0.2
108079~22084	0.2
105787~56484	0.1
105787~56458	0.1
105787~22084	0.1
81897~106759	0.1
56484~20620	0.1
69635~56208	0.1
15289~56208	0.1
22241~56208	0.1
22241~228361	0
56458~20620	0
228361~56208	0
56637~22084	0
20869~105787	-0.1
20869~56484	-0.1
20869~56458	-0.1
106759~26395	-0.1
20869~108079	-0.2
