EDGE	CONSISTENCY
12912~18628	0.3
56289~58231	0.2
215653~56274	0.2
68943~50873	0.1
17127~17131	0.1
252870~22059	0.1
12912~328572	0
22059~19211	0
328572~22059	0
328572~14433	0
14682~13544	0
14682~13542	0
18708~11933	-0.1
18708~11932	-0.1
56289~56274	-0.1
22059~12578	-0.1
50883~22059	-0.1
18708~11931	-0.2
