EDGE	CONSISTENCY
12580~12444	0.4
12578~12444	0.3
12579~12444	0.3
12580~12445	0.2
12578~12445	0.1
12581~12443	0.1
12575~12443	0.1
12575~12428	0.1
12579~12445	0
12581~12445	0
12575~12445	0
12575~12448	0
12575~12447	0
12579~12443	-0.1
12580~12443	-0.2
12578~12443	-0.2
55948~12442	-0.2
55948~268697	-0.2
12581~12444	-0.3
12575~12444	-0.3
