EDGE	CONSISTENCY
13666~13665	0.2
17872~13665	0.2
27103~13665	0.2
19045~13665	0.2
20430~13684	0.2
20430~26987	0.1
11652~56484	0.1
11652~72508	0.1
11651~56484	0.1
11651~72508	0.1
17346~26987	0
11652~64930	0
11651~64930	0
17347~26987	-0.1
15467~13665	-0.1
13685~13684	-0.1
13685~26987	-0.1
17346~13684	-0.1
17347~13684	-0.2
