EDGE	CONSISTENCY
24088~18569	0.5
21898~18569	0.4
107607~16176	0.3
24088~19697	0.1
19697~11596	0.1
12475~24088	0.1
12475~21898	0.1
12475~19697	0.1
24088~21926	0
21898~19697	0
21898~21926	0
19697~21926	0
16173~16182	0
16182~19697	0
19697~22034	-0.1
19697~16173	-0.1
378425~19697	-0.1
71609~22034	-0.1
16179~22034	-0.1
19697~16176	-0.3
