EDGE	CONSISTENCY
20779~14083	0.3
16542~20779	0.3
16542~14083	0.1
14083~26417	0.1
14083~14360	0.1
17096~14083	0.1
15162~14083	0.1
14191~14083	0.1
22612~14360	0.1
15162~16428	0
14191~16428	0
19229~14083	-0.1
16001~14083	-0.1
16001~26417	-0.1
13649~14083	-0.1
13649~26417	-0.1
17096~19229	-0.1
17096~16428	-0.1
17096~12229	-0.1
17096~14360	-0.1
15162~19229	-0.1
14191~19229	-0.1
19229~20779	-0.3
20779~13649	-0.3
20779~16428	-0.3
16001~20779	-0.3
