EDGE	CONSISTENCY
24088~18569	0.5
21898~18569	0.4
18750~18035	0.1
11596~16452	0.1
18413~13649	0.1
16452~20851	0.1
24088~21926	0
21898~21926	0
13649~16452	0
13649~20850	0
16452~20850	0
20302~12774	0
20302~12772	0
12774~16452	0
12774~21926	0
12772~16452	0
21937~71609	-0.1
18413~16452	-0.1
13649~20851	-0.1
21926~21937	-0.1
15510~21898	-0.2
18750~18783	-0.2
