EDGE	CONSISTENCY
108067~67204	0.4
108067~26905	0.4
108067~13665	0.4
108067~26908	0.3
209354~67204	0.3
209354~26905	0.2
209354~13665	0.2
13667~67204	0.2
13667~26905	0.2
13667~13665	0.2
224045~67204	0.2
224045~26905	0.2
224045~13665	0.2
209354~26908	0.1
13667~26908	0.1
224045~26908	0.1
217715~67204	0.1
217715~26905	0.1
217715~13665	0.1
217715~26908	0
75705~13682	0
