EDGE	CONSISTENCY
18854~17869	0.3
18854~12047	0.1
12028~12371	0.1
12048~12028	0.1
12125~12043	0.1
12015~12048	0.1
21938~12048	0.1
12043~12018	0
58801~12043	0
21926~21938	0
12028~12043	-0.1
12048~12018	-0.1
12125~12028	-0.1
12125~12048	-0.1
12015~12043	-0.1
11920~50883	-0.1
12043~12371	-0.1
58801~12048	-0.1
93759~12028	-0.1
21926~21937	-0.1
17210~12125	-0.1
