EDGE	CONSISTENCY
20846~17869	0.3
26417~16476	0.1
26417~12913	0.1
26417~19697	0.1
26413~16476	0.1
26413~12913	0.1
26413~19697	0.1
16476~19697	0
12913~16476	0
26417~20846	-0.1
26417~17342	-0.1
26413~20846	-0.1
26413~17342	-0.1
17344~20846	-0.1
12913~17342	-0.1
16476~17869	-0.2
17977~17869	-0.3
26417~17869	-0.3
26413~17869	-0.3
