EDGE	CONSISTENCY
20846~15944	0.3
20846~16145	0.3
19697~330122	0.1
19697~14825	0.1
19697~20310	0.1
19697~15945	0.1
19697~12796	0.1
20311~12774	0.1
330122~12774	0.1
14825~12774	0.1
20310~12774	0.1
56744~12774	0.1
24088~19697	0.1
15945~12774	0.1
19697~21926	0
24088~21926	0
12774~21926	0
20846~15945	-0.1
21937~19697	-0.1
21926~21937	-0.1
20847~15945	-0.2
